_id,name,numeric,mcc,mnc,carrier_id,apn,user,server,password,proxy,port,mmsproxy,mmsport,mmsc,authtype,type,current,current1,sim_slot,protocol,roaming_protocol,carrier_enabled,bearer,bearer_bitmask,network_type_bitmask,mvno_type,mvno_match_data,sub_id,profile_id,modem_cognitive,max_conns,wait_time,max_conns_time,mtu,edited,user_visible,user_editable,owned_by,apn_set_id,roaming,skip_464xlat
3076,IMS,46012,460,12,-1,IMS,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3077,FarEasTone Internet,46601,466,01,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3078,FarEasTone MMS,46601,466,01,-1,fetnet01,,,,,,210.241.199.199,9201,http://mms,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3079,FarEasTone IMS,46601,466,01,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3080,FarEasTone Internet,46602,466,02,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3081,FarEasTone MMS,46602,466,02,-1,fetnet01,,,,,,210.241.199.199,9201,http://mms,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3082,FarEasTone IMS,46602,466,02,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3083,FarEasTone Internet,46603,466,03,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3084,FarEasTone MMS,46603,466,03,-1,fetnet01,,,,,,210.241.199.199,9201,http://mms,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3085,FarEasTone IMS,46603,466,03,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3086,FarEasTone Internet,46688,466,88,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3087,FarEasTone MMS,46688,466,88,-1,fetnet01,,,,,,210.241.199.199,9201,http://mms,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3088,FarEasTone IMS,46688,466,88,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3089,GT Internet,46605,466,05,-1,gtnet,,,,,,,,,-1,"default,supl,xcap",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3090,GT IMS,46605,466,05,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
3091,GT Roaming,52505,525,05,-1,gtnet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,525053095x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3092,GT Roaming,52505,525,05,-1,gtnet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,525053096x,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3093,GT Roaming,52505,525,05,-1,gtnet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,0A,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3094,GT IMS,52505,525,05,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,gid,0A,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
3095,T Star-internet,46689,466,89,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3096,T Star-MMS,46689,466,89,-1,internet,,,,,,172.24.128.36,8080,http://mms.vibo.net.tw,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3097,T STAR-IMS,46689,466,89,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3098,CHT Internet,46692,466,92,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3099,CHT MMS,46692,466,92,-1,emome,,,,,,10.1.1.1,8080,http://mms.emome.net:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3100,CHT IMS,46692,466,92,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3101,CHT XCAP,46692,466,92,-1,hos,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3102,CHT Internet,46611,466,11,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3103,CHT MMS,46611,466,11,-1,emome,,,,,,10.1.1.1,8080,http://mms.emome.net:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3104,CHT IMS,46611,466,11,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3105,CHT XCAP,46611,466,11,-1,hos,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3106,Internet,46693,466,93,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3107,TWM MMS,46693,466,93,-1,mms,,,,,,10.1.1.2,80,http://mms.catch.net.tw/,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3108,TWM IMS,46693,466,93,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3109,Internet,46697,466,97,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3110,TWM MMS,46697,466,97,-1,mms,,,,,,10.1.1.2,80,http://mms.catch.net.tw/,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3111,TWM IMS,46697,466,97,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3112,Internet,46699,466,99,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3113,TWM MMS,46699,466,99,-1,mms,,,,,,10.1.1.2,80,http://mms.catch.net.tw/,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3114,TWM IMS,46699,466,99,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,0,1,0,0,-1
3115,GP-INTERNET,47001,470,01,-1,gpinternet,,,,,,,,,0,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3116,GP MMS,47001,470,01,-1,gpmms,,,,,,10.128.1.2,8080,http://mmsc.grameenphone.com/servlets/mms,0,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3117,IMS,47001,470,01,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3118,Robi MMS,47002,470,02,-1,WAP,,,,,,10.16.18.77,9028,http://10.16.18.40:38090/was,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3119,Robi-INTERNET,47002,470,02,-1,internet,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3120,IMS,47002,470,02,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3121,Banglalink MMS,47003,470,03,-1,blmms,,,,,,10.10.55.34,8799,http://mmsc1:10021/mmsc/01,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3122,Banglalink-WEB,47003,470,03,-1,blweb,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3123,TT-MMS,47004,470,04,-1,MMS,,,,,,10.5.4.40,8080,http://10.5.4.22:38090/was,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3124,TT-INTERNET,47004,470,04,-1,wap,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3125,Airtel MMS,47007,470,07,-1,WAP,,,,,,10.16.18.77,9028,http://10.16.18.40:38090/was,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3126,Airtel-INTERNET,47007,470,07,-1,internet,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3127,IMS,47007,470,07,-1,ims,,,,,,,,,-1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3128,DhiWAP,47201,472,01,-1,internet.dhimobile,,,,172.24.97.4,80,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3129,DhiMMS,47201,472,01,-1,mms.dhimobile,,,,,,172.24.97.4,8080,http://mmsc.dhimobile.com.mv,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3130,OoredooData,47202,472,02,-1,ooredoodata,,,,172.24.10.20,8080,172.24.10.20,8080,http://mms.ooredoo.mv,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3131,IMS,47202,472,02,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3132,DiGi Internet,50210,502,10,-1,diginet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3133,DiGi MMS,50210,502,10,-1,digimms,mms,,mms,,,203.92.128.160,80,http://mms.digi.com.my/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3134,Maxis Internet,50212,502,12,-1,unet,maxis,,wap,,,202.75.133.49,80,http://172.16.74.100:10021/mmsc,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3135,IMS,50212,502,12,-1,ims,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3136,XCAP,50212,502,12,-1,hos,,,,,,,,,1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3137,Celcom Internet,50213,502,13,-1,celcom4g,,,,,,10.128.1.242,8080,http://mms.celcom.net.my,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3138,yesnet,502152,502,152,-1,yesnet,,,,,,,,,1,"default,supl,xcap",,,-1,IPV4V6,IPV6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3139,IMS,502152,502,152,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IPV6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3140,unifi,502153,502,153,-1,unifi,,,,,,,,,1,"default,supl",,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3141,IMS,502153,502,153,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3142,Maxis Internet,502142,502,142,-1,unet,maxis,,wap,,,202.75.133.49,80,http://172.16.74.100:10021/mmsc,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3143,DiGi Internet,502143,502,143,-1,diginet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3144,DiGi MMS,502143,502,143,-1,digimms,mms,,mms,,,203.92.128.160,80,http://mms.digi.com.my/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3145,Celcom Internet,502145,502,145,-1,celcom4g,,,,,,10.128.1.242,8080,http://mms.celcom.net.my,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3146,DiGi Internet,502146,502,146,-1,diginet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3147,DiGi MMS,502146,502,146,-1,digimms,mms,,mms,,,203.92.128.160,80,http://mms.digi.com.my/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3148,Maxis Internet,502147,502,147,-1,unet,maxis,,wap,,,202.75.133.49,80,http://172.16.74.100:10021/mmsc,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3149,Celcom Internet,502148,502,148,-1,celcom4g,,,,,,10.128.1.242,8080,http://mms.celcom.net.my,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3150,DiGi MMS,50216,502,16,-1,digimms,mms,,mms,,,203.92.128.160,80,http://mms.digi.com.my/servlets/mms,1,mms,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3151,DiGi Internet,50216,502,16,-1,diginet,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3152,IMS,50216,502,16,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3153,Maxis Internet,50217,502,17,-1,max4g,maxis,,wap,,,202.75.133.49,80,http://172.16.74.100:10021/mmsc,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3154,U Mobile Internet,50218,502,18,-1,my3g,,,,,,10.30.5.11,8080,http://10.30.3.11/servlets/mms,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3155,IMS,50218,502,18,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3156,Celcom Internet,50219,502,19,-1,celcom3g,,,,,,10.128.1.242,8080,http://mms.celcom.net.my,1,"default,supl,mms",,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3157,IMS,50219,502,19,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3158,Telstra Internet,50501,505,01,-1,telstra.wap,,,,,,,,,0,"default,supl,email",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3159,Telstra MMS,50501,505,01,-1,telstra.mms,,,,,,10.1.1.180,80,http://mmsc.telstra.com:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3160,Telstra Broadband,50501,505,01,-1,telstra.internet,,,,,,,,,-1,dun,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3161,IMS,50501,505,01,-1,ims,,,,,,,,,0,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3162,HOS,50501,505,01,-1,hos,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3163,Optus Yes Internet,50502,505,02,-1,yesinternet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3164,Optus Bus Mobile Broadband,50502,505,02,-1,yesbusiness,,,,,,,,,1,default,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3165,Optus MMS,50502,505,02,-1,mms,,,,,,61.88.190.10,8070,http://mmsc.optus.com.au:8002/,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3166,Optus IMS,50502,505,02,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3167,Optus HOS,50502,505,02,-1,hos,,,,,,,,,1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3168,Emergency,50502,505,02,-1,sos,,,,,,,,,0,Emergency,,,-1,IPV6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3169,Emergency,50502,505,02,-1,sos,,,,,,,,,0,Emergency,,,-1,IPV6,IPV4V6,1,0,0,0,imsi,505029,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3170,Virgin IMS,50502,505,02,-1,ims,,,,,,,,,-1,ims,,,-1,IPV6,IPV4V6,1,0,0,0,imsi,505029,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3171,Virgin HOS,50502,505,02,-1,hos,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,imsi,505029,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3172,Virgin Internet,50502,505,02,-1,yesinternet,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,imsi,505029,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3173,Virgin MMS,50502,505,02,-1,mms,,,,,,61.88.190.10,8070,http://mmsc.optus.com.au:8002/,-1,mms,,,-1,IP,IP,1,0,0,0,imsi,505029,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3174,Vodafone AU,50503,505,03,-1,live.vodafone.com,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3175,Vodafone AU MMS,50503,505,03,-1,HOS,,,,,,10.202.2.60,8080,http://pxt.vodafone.net.au/pxtsend,1,mms,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3176,HOS,50503,505,03,-1,HOS,,,,,,,,,1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3177,IMS,50503,505,03,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3178,Vodafone AU,50506,505,06,-1,live.vodafone.com,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3179,Vodafone AU MMS,50506,505,06,-1,HOS,,,,,,10.202.2.60,8080,http://pxt.vodafone.net.au/pxtsend,1,mms,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3180,HOS,50506,505,06,-1,HOS,,,,,,,,,1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3181,IMS,50506,505,06,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3182,HOS,50506,505,06,-1,HOS,,,,,,,,,-1,xcap,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3183,VF AU PXT,50507,505,07,-1,live.vodafone.com,,,,,,10.202.2.60,8080,http://pxt.vodafone.net.au/pxtsend,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3184,VF Internet,50507,505,07,-1,vfinternet.au,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3185,Telstra MMS,50511,505,11,-1,Telstra.mms,,,,,,10.1.1.180,80,http://mmsc.telstra.com:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3186,Telstra Internet,50511,505,11,-1,Telstra.wap,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3187,3Internet,50512,505,12,-1,3netaccess,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3188,3,50512,505,12,-1,3services,,,,,,10.176.57.25,8799,http://mmsc.three.net.au:10021/mmsc,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3189,Lycamobile,50519,505,19,-1,data.lycamobile.com.au,lmau,,plus,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Lycamobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3190,Truphone,50538,505,38,-1,truphone.com,,,,,,,,http://mmsc.truphone.com:1981/mm1,-1,"default,supl,mms,dun",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3191,Telstra MMS,50571,505,71,-1,Telstra.mms,,,,,,10.1.1.180,80,http://mmsc.telstra.com:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3192,Telstra Internet,50571,505,71,-1,Telstra.wap,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3193,Telstra Broadband,50571,505,71,-1,telstra.internet,,,,,,,,,-1,dun,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3194,IMS,50571,505,71,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3195,HOS,50571,505,71,-1,hos,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3196,Telstra MMS,50572,505,72,-1,Telstra.mms,,,,,,10.1.1.180,80,http://mmsc.telstra.com:8002,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3197,Telstra Internet,50572,505,72,-1,Telstra.wap,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3198,Telstra Broadband,50572,505,72,-1,telstra.internet,,,,,,,,,-1,dun,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3199,IMS,50572,505,72,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3200,HOS,50572,505,72,-1,hos,,,,,,,,,-1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3201,VF AU PXT,50588,505,88,-1,live.vodafone.com,,,,,,10.202.2.60,8080,http://pxt.vodafone.net.au/pxtsend,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3202,VF Internet,50588,505,88,-1,vfinternet.au,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3203,Optus Internet,50590,505,90,-1,internet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3204,Optus MMS,50590,505,90,-1,mms,,,,,,61.88.190.10,8070,http://mmsc.optus.com.au:8002/,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3205,Vodafone Live!,50599,505,99,-1,live.vodafone.com,,,,,,10.202.2.60,8080,http://pxt.vodafone.net.au/pxtsend,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3206,Indosatgprs,51001,510,01,-1,internet,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3207,ISAT MMS,51001,510,01,-1,indosatmms,indosat,,indosat,,,10.19.19.19,8080,http://mmsc.indosat.com,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3208,IMS,51001,510,01,-1,IMS,,,,,,,,,1,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
3209,Xcap,51001,510,01,-1,Xcap,,,,,,,,,1,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
3210,AXIS-SNS,51008,510,08,-1,AXIS,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3211,AXISinternet,51008,510,08,-1,AXIS,AXIS,,123456,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
3212,AXIS MMS,51008,510,08,-1,axismms,axis,,123456,,,10.8.3.8,8080,http://mmsc.axis,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
