_id,mnoname,connname,apnname,authtype,subnettype,userauthtype,pfs,ownuritype,ownidentity,remoteuritype,remoteidentity,tunneltype,ipsecencryption,ipsecintegrity,ipsecgroup,ipseclifetime,ipseclifevalue,ikeversion,ikeintegrity,ikeencryption,ikegroup,ikeeaptype,ikelife,ikewindowsize,ikedpdtimeout,ikeconnectiontimeout,ikenatvalue,ikevirtualadaptername,vendorattribute,periodicdpdtimer,mobike,imei,fastreauth,deviceidentity,mtu
431,Singtel_SG,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc525.3gppnetwork.org,KEY_ID,stm-ut,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,900,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,900,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
432,Mobileone_SG,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc525.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1300
433,TPG_SG,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc525.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
434,TPG_SG,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc525.3gppnetwork.org,KEY_ID,TPGMMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
435,TPG_SG,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc525.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
436,Maroc_MA,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc604.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
437,Orange_MA,imsApn,ims,EAP,IPV4,false,true,USER_FQDN,023430123456701@nai.epc.mnc000.mcc604.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,43200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,43200,1,60,10,20,tap0,P-CSCF-V4V6,60,false,NONE,false,false,0
438,Orange_MA,xcapApn,xcap,EAP,IPV4,false,true,USER_FQDN,023430123456701@nai.epc.mnc000.mcc604.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,43200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,43200,1,60,10,20,tap0,P-CSCF-V4V6,60,false,NONE,false,false,0
439,Vodacom_ZA,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc655.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_MD5_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
440,Telkom_ZA,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc655.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
441,Telkom_ZA,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc655.3gppnetwork.org,KEY_ID,ut,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
442,CellC_ZA,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc655.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,7200,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1440
443,CellC_ZA,emergencyApn,emergency,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc655.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,7200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,7200,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1440
444,MTN_ZA,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc655.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
445,MTN_ZA,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc655.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
446,MTN_ZA,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.mcc655.3gppnetwork.org,KEY_ID,myMTN,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
447,MTN_GH,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc620.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
448,MTN_GH,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc620.3gppnetwork.org,KEY_ID,XCAP,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
449,MTN_GH,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc620.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
450,Cable_PA,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc714.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,60,false,NONE,false,false,0
451,Claro_PE,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc010.716.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1280
452,Entel_PE,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc017.mcc716.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_3DES_CBC,IPSEC_INTEGRITY_HMAC_MD5_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_3DES_CBC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,120,60,60,tap0,P-CSCF-V4,120,false,NONE,false,false,0
453,Claro_AR,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc310.mcc722.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,1280
454,Movistar_CL,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc730.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,43200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,43200,1,120,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,1280
455,Movistar_UY,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc748.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
456,Tim_BR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc724.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_3DES_CBC,IPSEC_INTEGRITY_HMAC_MD5_96,IPSEC_GROUP_MODP_768,IPSEC_LIFE_TYPE_SECONDS,43200,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,60,false,NONE,false,false,0
457,Claro_BR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc724.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,87000,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,87000,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
458,Claro_BR,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc724.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,87000,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,87000,1,60,10,30,tap0,P-CSCF-V4V6,60,false,NONE,false,false,1280
459,Vivo_BR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc006.mcc724.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,60,false,NONE,false,false,1280
460,Movistar_AR,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc722.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,20,tap0,P-CSCF-V6,120,false,NONE,false,false,0
461,TMobile_AT,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc232.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
462,TMobile_AT,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc232.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
463,TMobile_AT,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc232.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_BASIC,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_BASIC,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
464,Batelco_BH,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc426.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,3600,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
465,Batelco_BH,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc426.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,3600,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,3600,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
466,Viva_BH,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc004.mcc426.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_3DES_CBC,IPSEC_INTEGRITY_HMAC_MD5_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,64800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,64800,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
467,Personal_AR,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc034.mcc722.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,900,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,60,false,NONE,false,false,1300
468,Movistar_PE,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc006.mcc716.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,3600,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,3600,1,10,10,180,tap0,P-CSCF-V4V6,120,true,NONE,true,false,1300
469,Movistar_PE,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc006.mcc716.3gppnetwork.org,KEY_ID,movistar.pe,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,3600,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_1536,EAP_METHOD_AKA,3600,1,10,10,180,tap0,P-CSCF-V4V6,120,true,NONE,true,false,1300
470,Claro_CO,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc101.732.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
471,Claro_CL,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc730.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
472,Claro_CL,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc003.mcc730.3gppnetwork.org,KEY_ID,bam.clarochile.cl,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
473,Wom_CL,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc009.mcc730.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_768,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
474,Wom_CL,imsApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc009.mcc730.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_768,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
